Permission,Original Description,DecribeCtx-Ctx Descritpion,Checked,DecribeCtx Descritpion,Checked,Code2Vec Descritpion,Checked,User Num
CAMERA,press volumn key to take picutres,the app uses camera to take picture,0.0,take photo with camera or take from phone gallery,0.75,the app uses camera to take picture,0.25,4
CAMERA,press volumn key to record video,this application uses camera permission,0.8,this application uses camera permission,0.8,this application uses camera permission,0.8,5
CAMERA,A Better Editor & Effects integrated with A Better Camera - Get it now! Capture now - process later,select a photo from gallery or take a photo with the camera,0.6666666666666666,you can record video using device camera and camera,0.3333333333333333,select a photo from gallery or take a photo with the camera,0.6666666666666666,6
CAMERA,the best mirror camera where you can make creative selfies and videos with more than 12 mirror effects,open camera to take the camera and take picture,0.0,open camera to take the camera and take picture,0.4,open camera to take the camera and take picture,0.4,5
CAMERA,choose a photo from the gallery or take a photo with the camera; then apply the frame that you like and you can save the photo; share with friends or upload to social networks Facebook; Twitter ; email etc ,open camera to take picture or video,0.3333333333333333,the app use use device camera of your camera,0.6666666666666666,open camera to take picture or video,0.3333333333333333,3
CAMERA,Select a photo from the gallery or take photos using the phone's camera,get camera device of your camera,0.25,get camera device of your camera,0.5,get camera device of your camera,0.5,4
CAMERA,Secret Video Recorder Record video without notifications,you can take pictures with camera or select from phone gallery,0.2,you can take pictures with camera or select from phone gallery,0.2,the app uses camera permission,0.8,5
CAMERA,Silent CameraTake pictures in the background or foreground without shutter sound,the app use camera of your camera,0.6666666666666666,the app use camera of your camera,0.3333333333333333,the app use camera of your camera,0.3333333333333333,3
CAMERA,[Optional access rights]-Camera / Album????: Used to register and change in-game profile,you can take photo with camera,0.6666666666666666,you can take photo with camera,1.0,you can take photo with camera,1.0,3
CAMERA,Take pictures with vivid colors and rich details,app use camera of your camera to take photo,0.8,app use camera of your camera to take photo,0.8,app use camera of your camera to take photo,0.8,5
CAMERA,Photo Mission - Wake up and take photo of the registered place to dismiss your alarm,the app uses your camera of your device camera,0.5,the app uses your camera of your device camera,1.0,the app uses your camera of your device camera,1.0,6
CAMERA,You point your smartphone camera at the subject; the name of the color is going to find out ,the app uses camera permission,0.2,the app uses camera permission,0.2,the app uses camera permission,0.2,5
CAMERA,Camera access,open camera to take the camera and take picture,0.4,open camera to take the camera and take picture,0.6,open camera to take the camera and take picture,0.6,5
CAMERA,take pictures and apply amazing effects on it,open camera to take picture or video,0.3333333333333333,open camera to take picture or video,0.6666666666666666,open camera to take picture or video,0.6666666666666666,3
CAMERA,take videos and apply amazing effects on it,you can take photo with camera,0.25,open camera to take pictures and make effects on photos,0.75,you can take photo with camera,0.25,4
CAMERA,Make snappic with live camera filters or make selfie video with live camera effects,you can take videos with device camera,0.5,you can take videos with device camera,0.8333333333333334,you can take videos with device camera,0.8333333333333334,6
CAMERA,make selfie video with live camera effects,the app uses camera permission to take photos,0.6,the app uses camera permission to take photos,0.6,the app uses camera permission to take photos,0.6,5
CAMERA,You can use your phone as usual; while being able to see the live image of your camera transparently on the entire screen ,you can record video and with your device camera,0.5,you can record video and with your device camera,0.5,you can record video and with your device camera,0.5,4
CAMERA,Chose your camera shots or photos from your gallery; use photo effects; play with masks and effects and enjoy the result ,the app uses camera permission,0.5,the app uses camera permission,0.5,the app uses camera permission,0.5,4
CAMERA,Control Center 12 Gives you access to the Camera;Clock;Screenshot;and more settings.,you can take photos with your camera or take from your phone gallery,0.6666666666666666,you can take photos with your camera or take from your phone gallery,0.6666666666666666,you can take photos with your camera or take from your phone gallery,0.6666666666666666,3
CAMERA,Shoot or pick your videos/photos/music; Movie Studio automatically turns them into beautifully edited movies; completed in minutes ,access your camera of you device camera camera,0,access your camera of you device camera camera,0,the app use use camera permission,0,0
CAMERA,Camera Color Picker is a very light weight app that uses the camera of your device to capture a color,take camera to take the camera,0.16666666666666666,this app uses camera permissionn to take photos or videos,0.5,take camera to take the camera,0.3333333333333333,6
CAMERA,It analyses in real time the camera preview and extracts the color that you are pointing at,you can use the camera to take a photo,0.6666666666666666,the app use use camera permission,0.3333333333333333,you can use the camera to take a photo,0.3333333333333333,3
CAMERA,this app will help you with its advanced and smart voice selfie and countdown camera features to take some amazing selfies using your voice or a countdown,this app uses camera permission you can use camera camera,0.3333333333333333,this app uses camera permission you can use camera camera,0.3333333333333333,this app uses camera permission you can use camera camera,0.3333333333333333,3
CAMERA,Dashboard Cam allows the users to record video,take selfie using rear camera,0.25,take selfie using rear camera,0.25,you can take photo using camera and your device camera,0.75,4
CAMERA,Dashboard Cam allows the users to take photo,get camera device of your camera,1.0,take the app with camera or take a photo,0.4,take the app with camera or take a photo,0.4,5
CAMERA,Create a selfie; submit it and talented people from all around the world can draw a portrait of you! ,the app uses camera permission,0.5,you can take photo using camera and your device camera,0.0,the app uses camera permission,1.0,2
